,Size
487771,1
487775,1
487792,1
487803,1
487807,1
487811,1
487816,1
487819,1
487822,1
487824,1
487825,1
487829,1
487835,3
487838,1
487839,1
487845,1
487847,1
487884,1
487892,4
487896,1
487897,1
487909,1
487930,1
487931,1
487937,1
487938,1
487939,1
487948,1
487953,2
487954,2
487955,1
487961,1
487963,1
487965,1
487980,1
487981,10
487982,11
487983,1
487985,1
487986,1
487988,1
487991,1
487993,2
487994,1
488002,1
488007,1
488011,1
488012,1
488013,1
488014,1
488015,1
488017,1
488018,1
488019,1
488020,1
488021,1
488023,1
488045,1
488046,1
488047,1
488048,1
488049,1
488050,1
488051,1
488053,1
488054,1
488055,1
488056,1
488057,1
488058,1
488061,1
488063,1
488064,1
488065,1
488075,1
488076,1
488077,1
488079,1
488080,1
488081,2
488082,1
488083,1
488103,1
488108,1
488110,1
488111,1
488114,1
488126,1
488127,2
488128,1
488139,1
488154,1
488159,1
488160,1
488163,1
488164,1
488165,1
488189,2
488208,10
488214,1
488216,1
488224,1
488229,1
488230,1
488242,1
488245,1
488247,1
488253,1
488254,1
488255,1
488256,1
488263,5
488272,1
488288,1
488291,1
488292,1
488293,2
488294,1
488295,1
488301,2
488304,1
488320,1
488346,1
488348,1
488349,1
488352,1
488354,1
488355,1
488359,2
488373,1
488379,8
488399,1
488402,1
488404,4
488405,1
488406,1
488409,5
488422,1
488424,1
488425,1
488428,1
488429,1
488448,1
488451,1
488454,1
488455,1
488456,1
488457,1
488458,1
488459,1
488460,3
488462,4
488464,1
488466,1
488468,1
488469,1
488470,1
488471,1
488484,1
488500,1
488503,1
488504,1
488509,1
488513,1
488514,1
488548,10
488552,1
488553,1
488554,1
488555,1
488556,1
488557,1
488559,1
488585,1
488588,2
488591,1
488592,1
488594,1
488595,1
488599,1
488600,1
488602,1
488622,1
488630,1
488636,1
488643,1
488711,1
488713,1
488716,1
488718,1
488721,2
488739,1
488740,1
488741,1
488742,1
488743,1
488744,1
488756,3
488757,1
488759,1
488761,1
488762,1
488764,1
488765,1
488766,1
488772,1
488776,1
488777,1
488779,11
488791,2
488812,3
488815,7
488823,2
488825,6
488833,1
488835,1
488867,1
488872,1
488873,1
488874,1
488875,1
488876,1
488877,1
488878,1
488879,1
488880,1
488881,1
488882,1
488883,1
488884,1
488885,1
488886,1
488887,1
488888,1
488890,1
488893,1
488916,1
488921,1
488926,1
488935,1
488937,5
488940,1
488949,1
488951,1
488952,2
488953,1
488957,1
488974,11
488988,1
488989,1
488990,2
488991,1
488992,1
488993,1
488994,1
489007,1
489013,1
489014,1
489015,1
489018,1
489022,1
489025,1
489026,1
489027,1
489028,1
489029,1
489030,1
489031,1
489035,1
489053,14
489065,1
489081,9
489083,1
489125,1
489126,1
489131,1
489132,2
489134,1
489135,1
489137,3
489140,1
489141,1
489142,1
489146,1
489147,1
489184,11
489189,2
489202,1
489204,3
489206,2
489214,1
489215,1
489216,1
489217,1
489218,1
489219,1
489220,1
489221,1
489222,1
489223,1
489224,1
489225,1
489226,1
489227,1
489228,1
489229,1
489230,1
489231,1
489232,1
489233,1
489234,1
489235,1
489236,1
489237,1
489238,1
489239,1
489240,1
489241,1
489242,1
489243,1
489244,1
489245,1
489246,1
489247,1
489248,1
489262,1
489270,1
489283,1
489284,2
489285,1
489298,1
489299,1
489300,1
489301,1
489302,1
489303,1
489304,1
489305,1
489306,1
489307,1
489308,1
489309,1
489310,1
489316,1
489317,1
489327,1
489328,1
489332,1
489333,1
489335,1
489338,1
489369,7
489392,2
489400,1
489401,1
489434,1
489440,1
489442,1
489443,3
489469,1
489471,6
489481,1
489482,1
489491,1
489496,1
489498,2
489519,1
489520,1
489524,1
489525,1
489527,1
489536,2
489544,1
489546,1
489547,1
489556,1
489557,1
489558,1
489559,1
489561,4
489570,1
489571,1
489575,1
489578,1
489582,1
489583,1
489586,1
489591,9
489594,1
489598,1
489599,1
489600,1
489603,1
489605,1
489607,1
489615,3
489619,1
489624,1
489626,1
489629,1
489632,1
489634,3
489635,1
489639,1
489643,1
489644,1
489646,1
489652,3
489668,1
489672,1
489713,1
489714,1
489722,1
489786,11
489790,1
489799,1
489813,1
489820,1
489821,1
489822,1
489823,1
489824,1
489840,3
489850,3
489853,1
489854,1
489856,1
489859,1
489868,1
489869,1
489871,1
489872,1
489874,1
489884,1
489885,1
489903,1
489904,2
489905,1
489912,1
489918,1
489919,1
489920,1
489921,1
489943,1
489944,1
489945,1
489947,1
489949,1
489950,1
489967,1
489968,13
489982,1
489985,1
489986,1
489987,1
489989,1
489991,1
489992,1
489993,1
489996,1
489998,1
490001,1
490003,1
490004,1
490010,1
490014,1
490016,1
490017,1
490018,1
490022,4
490027,1
490029,1
490030,1
490031,2
490032,1
490035,1
490060,2
490073,1
490074,1
490075,1
490100,1
490103,1
490105,1
490106,1
490111,1
490114,1
490117,1
490119,1
490120,1
490123,1
490128,1
490137,3
490139,1
490165,1
490182,4
490187,1
490189,1
490191,1
490194,1
490195,1
490196,1
490197,1
490198,2
490199,2
490200,2
490201,1
490203,1
490204,1
490208,1
490209,1
490213,1
490230,1
490236,26
490240,1
490241,4
490255,1
490256,1
490271,1
490273,1
490274,1
490275,1
490278,1
490279,1
490280,3
490303,1
490307,1
490308,2
490309,3
490316,1
490320,1
490321,1
490322,1
490323,1
490324,1
490325,1
490326,5
490333,1
490337,1
490338,1
490339,1
490340,1
490341,1
490342,1
490343,1
490344,1
490345,1
490346,1
490347,1
490348,1
490349,1
490380,1
490387,2
490397,1
490401,1
490402,1
490405,1
490406,1
490407,1
490408,1
490410,1
490413,1
490416,2
490417,1
490418,1
490419,1
490421,1
490422,1
490426,1
490427,1
490434,1
490461,1
490463,1
490465,1
490466,2
490467,1
490483,1
490484,1
490488,1
490490,1
490499,1
490502,1
490504,1
490505,1
490507,1
490508,1
490510,1
490512,1
490517,1
490520,1
490521,1
490536,27
490550,1
490559,2
490568,1
490608,1
490609,1
490610,1
490611,1
490612,1
490613,1
490614,1
490615,1
490616,1
490617,1
490624,1
490652,1
490660,1
490661,1
490662,1
490663,1
490665,1
490669,1
490674,1
490675,2
490676,1
490677,1
490680,1
490681,1
490682,1
490683,1
490685,1
490686,1
490688,1
490689,1
490690,1
490692,1
490696,1
490698,1
490747,1
490748,1
490752,1
490755,2
490756,1
490761,1
490762,2
490767,2
490768,1
490776,1
490778,1
490779,1
490781,1
490794,13
490800,1
490810,2
490830,6
490835,1
490839,1
490840,7
490850,1
490855,1
490859,4
490860,1
490861,1
490862,1
490864,1
490878,1
490879,1
490880,3
490881,1
490884,2
490885,5
490912,1
490921,1
490923,1
490926,1
490927,1
490928,2
490938,1
490948,1
490954,1
490965,6
490967,1
490970,1
490972,1
490973,1
490974,1
490975,1
490977,1
491007,1
491020,1
491022,1
491025,1
491029,1
491032,1
491034,1
491035,1
491067,12
491070,5
491106,5
491114,1
491115,2
491130,1
491131,1
491133,1
491134,1
491135,5
491137,1
491138,1
491139,1
491140,1
491141,1
491142,1
491143,1
491155,1
491168,1
491184,1
491186,1
491189,1
491190,1
491191,1
491195,2
491199,1
491216,3
491217,11
491242,1
491243,1
491245,1
491247,1
491249,1
491251,1
491252,1
491253,1
491274,1
491280,1
491281,1
491282,2
491289,5
491290,1
491292,1
491304,1
491308,1
491312,1
491316,1
491317,1
491321,1
491323,1
491333,1
491334,1
491339,2
491350,1
491351,1
491352,1
491353,1
491386,1
491395,3
491428,1
491429,1
491441,1
491442,1
491443,1
491444,1
491463,2
491464,1
491465,1
491466,1
491467,1
491468,1
491469,1
491470,1
491481,1
491490,1
491492,1
491493,1
491497,3
491507,2
491509,1
491510,1
491523,1
491533,3
491534,1
491542,1
491550,2
491556,1
491561,1
491564,1
491565,1
491566,1
491569,10
491585,1
491587,1
491592,3
491593,1
491595,1
491614,1
491621,2
491626,1
491627,1
491629,1
491631,1
491632,1
491639,1
491643,1
491644,1
491656,1
491659,1
491661,2
491662,1
491665,1
491666,1
491669,1
491673,1
491693,1
491694,1
491703,1
491708,2
491711,1
491750,1
491751,1
491753,1
491754,1
491755,1
491769,1
491771,2
491780,1
491781,1
491803,1
491804,1
491805,1
491823,7
491831,1
491879,1
491880,1
491890,1
491891,1
491911,1
491912,1
491915,1
491916,1
491919,1
491920,1
491921,1
491922,1
491923,1
491924,1
491925,1
491926,1
491927,2
491928,1
491929,1
491930,1
491931,1
491932,1
491933,1
491934,1
491935,1
491936,1
491937,1
491948,2
491950,1
491953,1
491970,1
491974,11
491975,2
491994,1
491995,1
492010,2
492011,1
492017,1
492018,14
492021,1
492026,1
492028,1
492033,1
492034,1
492035,1
492039,4
492040,2
492041,1
492042,1
492043,1
492044,1
492045,1
492046,1
492047,1
492048,1
492052,1
492053,2
492054,1
492055,1
492056,1
492057,1
492058,6
492059,1
492060,1
492061,1
492062,1
492063,1
492064,1
492071,1
492083,1
492088,1
492092,1
492114,1
492115,1
492132,1
492133,1
492136,1
492137,1
492138,1
492140,1
492144,1
492147,1
492148,2
492150,1
492158,1
492163,1
492164,1
492165,1
492166,1
492167,1
492169,1
492170,1
492172,1
492182,1
492184,1
492185,1
492201,3
492203,1
492204,1
492219,1
492220,1
492224,1
492228,1
492229,1
492230,1
492231,1
492232,1
492233,4
492234,1
492236,1
492237,1
492238,1
492239,1
492241,1
492242,1
492263,1
492265,1
492267,1
492273,12
492280,1
492281,1
492300,1
492301,1
492319,1
492321,1
492322,1
492324,1
492325,1
492342,12
492351,1
492353,1
492361,1
492364,1
492365,1
492371,1
492374,1
492375,1
492376,1
492377,1
492379,1
492381,1
492382,1
492383,1
492384,1
492389,1
492396,1
492419,2
492420,1
492424,1
492437,1
492445,12
492448,1
492452,3
492456,1
492462,1
492464,1
492466,3
492469,1
492470,3
492472,1
492473,1
492474,1
492475,1
492476,1
492477,1
492491,1
492492,1
492493,1
492494,1
492495,1
492504,1
492507,1
492508,1
492509,1
492531,1
492599,1
492601,1
492603,1
492604,1
492605,1
492606,1
492607,2
492608,1
492610,1
492612,1
492614,1
492615,1
492616,1
492617,1
492618,1
492627,1
492631,1
492640,1
492642,1
492651,1
492661,1
492662,1
492663,1
492664,1
492665,1
492666,1
492667,1
492668,1
492669,1
492670,1
492672,1
492675,1
492676,1
492678,1
492680,1
492681,1
492682,1
492685,1
492686,1
492687,1
492688,1
492689,1
492692,2
492696,1
492698,2
492699,1
492707,1
492714,1
492715,1
492716,1
492717,2
492718,1
492719,1
492729,1
492733,1
492734,1
492736,1
492739,1
492741,1
492762,1
492784,13
492792,1
492795,1
492798,1
492799,1
492800,1
492801,1
492802,1
492803,1
492804,1
492805,1
492815,1
492819,1
492829,1
492830,1
492831,1
492835,1
492837,1
492839,1
492842,1
492843,1
492866,1
492869,1
492870,1
492871,3
492879,1
492883,1
492885,1
492886,1
492887,1
492891,1
492893,4
492902,1
492904,1
492905,1
492906,1
492907,1
492915,1
492916,1
492918,1
492919,1
492921,1
492922,1
492923,1
492924,1
492926,1
492927,1
492959,1
492966,1
492967,1
492968,1
492970,1
492976,1
492977,1
492980,1
492983,3
492984,1
492985,1
492986,2
492987,3
492989,1
492992,1
492993,2
492994,1
492995,1
492996,1
492997,1
492998,1
492999,1
493000,1
493003,1
493004,1
493031,1
493032,1
493037,3
493065,1
493070,1
493071,1
493072,5
493073,1
493080,1
493081,1
493082,1
493083,1
493084,1
493087,1
493111,4
493117,1
493118,1
493119,1
493120,1
493121,1
493122,1
493133,1
493140,4
493144,1
493145,3
493149,1
493150,1
493161,1
493177,1
493180,1
493197,1
493201,1
493203,1
493206,1
493207,1
493208,1
493209,1
493210,1
493211,1
493231,2
493233,1
493234,1
493235,1
493236,1
493237,1
493238,1
493239,1
493240,1
493241,1
493242,1
493243,1
493244,1
493245,1
493246,1
493252,1
493253,1
493301,1
493305,22
493313,1
493317,1
493321,2
493324,1
493325,1
493326,1
493327,1
493328,1
493330,1
493331,1
493332,1
493333,1
493334,1
493350,1
493351,1
493365,2
493376,2
493383,1
493385,1
493386,1
493395,3
493398,1
493399,1
493400,1
493410,1
493414,1
493415,1
493417,1
493422,1
493425,1
493427,8
493433,1
493439,1
493450,1
493457,2
493486,1
493495,1
493496,1
493497,1
493498,1
493499,1
493500,2
493501,2
493502,1
493503,1
493504,1
493505,1
493506,1
493507,1
493508,1
493514,1
493515,1
493517,1
493519,1
493520,1
493521,1
493522,2
493525,2
493528,1
493530,1
493531,1
493532,1
493533,1
493534,1
493535,1
493536,1
493540,1
493548,1
493550,1
493554,2
493559,1
493560,1
493561,4
493562,3
493563,6
493566,1
493570,5
493575,1
493598,1
493599,1
493601,15
493612,1
493614,1
493621,1
493622,1
493623,2
493626,1
493627,1
493628,2
493629,1
493650,1
493653,1
493655,1
493656,1
493659,1
493660,1
493662,3
493664,1
493670,2
493674,3
493687,1
493697,1
493698,1
493699,1
493700,1
493701,1
493702,1
493703,2
493704,1
493705,1
493707,1
493728,1
493731,1
493733,3
493737,1
493740,1
493743,1
493745,1
493746,1
493747,1
493748,1
493749,1
493750,1
493751,1
493752,1
493755,1
493761,1
493767,2
493768,1
493769,1
493770,1
493771,1
493772,1
493773,1
493774,1
493775,2
493776,1
493777,1
493778,1
493788,1
493795,1
493805,1
493807,1
493809,1
493814,1
493816,1
493828,1
493829,1
493832,1
493835,1
493852,1
493856,1
493857,1
493864,1
493868,1
493869,3
493890,4
493892,1
493894,1
493903,2
493904,1
493906,1
493910,2
493914,1
493915,2
493916,1
493917,1
493918,1
493919,2
493920,1
493921,1
493923,1
493930,1
493932,1
493933,1
493934,1
493936,1
493937,1
493938,1
493940,1
493941,1
493957,2
493958,1
493962,1
493965,1
493971,1
493985,1
493987,1
493998,2
493999,1
494000,2
494003,1
494004,1
494006,1
494008,1
494030,1
494065,1
494066,1
494067,1
494068,1
494069,1
494070,1
494071,1
494072,1
494073,1
494074,1
494075,1
494083,1
494085,1
494086,1
494090,5
494093,8
494095,1
494096,1
494097,1
494098,1
494099,1
494102,1
494103,1
494105,1
494108,1
494109,1
494110,1
494124,1
494158,1
494162,1
494164,1
494175,1
494176,9
494187,1
494190,1
494193,1
494196,1
494198,1
494247,1
494267,1
494270,1
494273,1
494275,1
494276,1
494279,1
494289,1
494302,1
494303,1
494304,1
494306,1
494307,1
494308,1
494312,1
494313,1
494314,1
494315,1
494316,1
494317,1
494319,1
494320,1
494321,1
494323,1
494325,1
494328,1
494330,1
494331,1
494336,1
494338,1
494341,1
494343,3
494345,1
494348,1
494357,1
494363,1
494364,1
494365,1
494371,9
494383,1
494386,1
494401,12
494406,1
494412,1
494413,1
494414,1
494416,1
494420,1
494422,1
494430,4
494432,1
494436,1
494437,1
494439,1
494441,2
494442,1
494443,1
494449,1
494458,1
494463,1
494474,1
494475,1
494481,1
494482,8
494485,1
494486,1
494487,1
494488,1
494490,1
494491,1
494492,1
494493,1
494495,1
494496,1
494498,1
494502,1
494504,1
494507,1
494509,1
494511,1
494534,1
494538,2
494543,1
494544,1
494545,1
494546,1
494547,1
494549,1
494550,1
494551,1
494552,1
494553,1
494554,1
494556,1
494557,1
494558,2
494559,1
494560,1
494561,1
494566,1
494579,1
494582,10
494626,1
494627,1
494628,2
494629,1
494646,1
494659,1
494662,1
494664,1
494668,9
494681,1
494682,1
494683,1
494687,1
494690,1
494693,1
494694,1
494695,1
494697,1
494702,2
494703,1
494709,1
494710,11
494711,1
494715,1
494716,1
494719,1
494721,1
494722,1
494723,1
494725,1
494726,1
494727,1
494728,1
494729,1
494730,1
494731,1
494732,1
494733,1
494734,1
494736,1
494755,7
494762,1
494763,1
494765,1
494766,1
494767,1
494769,1
494770,1
494771,1
494774,1
494777,1
494778,1
494780,1
494782,3
494783,2
494784,1
494789,1
494793,28
494794,1
494795,1
494796,1
494797,1
494798,1
494808,1
494809,1
494813,1
494815,1
494817,1
494819,5
494820,1
494821,2
494822,2
494823,1
494824,1
494827,1
494828,1
494832,1
494842,10
494849,1
494852,2
494860,2
494861,1
494862,1
494863,1
494865,1
494868,1
494869,1
494870,1
494871,1
494872,1
494873,1
494876,1
494878,1
494879,1
494887,1
494889,1
494890,1
494892,1
494893,1
494894,1
494895,1
494915,2
494916,1
494918,1
494919,1
494920,1
494921,1
494923,1
494924,1
494925,1
494930,1
494932,1
494936,1
494937,3
494940,1
494957,4
494959,1
494971,1
494978,1
494983,1
494989,1
494990,1
494991,1
494992,1
494993,1
494997,15
495008,4
495044,1
495053,4
495056,1
495057,2
495060,1
495085,1
495086,1
495087,3
495091,1
495101,1
495107,7
495139,1
495140,1
495141,1
495143,1
495145,1
495147,1
495148,1
495149,1
495172,1
495173,1
495174,1
495190,1
495193,1
495194,1
495210,1
495229,1
495245,1
495249,2
495255,1
495260,1
495261,1
495283,1
495284,1
495285,1
495303,1
495304,1
495306,1
495308,2
495315,1
495317,1
495318,1
495320,1
495322,1
495324,1
